object_id,sdss_name,apparent_mag_2500,apparent_mag_2500_err,f_host_4200,alpha_lambda,alpha_lambda_err,redchi,RA,DEC,SDSS_NAME,Z_SYS,LOGLBOL,LOGLBOL_ERR,LOGL3000,LOGL3000_ERR,M_I,SN_MEDIAN_ALL,apparent_mag_i,Z,LOGLBOL_CALC,LOGLBOL_ERR_CALC,idx,objectId,RA_w,DEC_w,sep_arcsec
1388509,024918.63+000548.1,22.959688388205315,0.0405164702326832,-99.0,-0.5503227803289246,0.125540539965877,0.240921341872854,42.327645,0.096713,024918.63+000548.1,1.9661594565412357,45.96285868451008,0.0518619194251996,45.40384295375208,0.0187886696287336,-26.069752948917802,2.2267656326293945,20.050106,1.9661594565412357,45.96285868451008,0.0518619194251996,136149,1388509,42.327645,0.096713,0.0
1388483,024920.98+004206.3,22.796032415910524,0.0368365458181951,-99.0,-1.3156821274709325,0.1306993766050498,0.3448116126316174,42.33744,0.701763,024920.98+004206.3,1.5237391695821343,45.83393249928798,0.0094790181444359,45.12212527024679,0.0094790181444359,-24.901402119016172,3.394341468811035,20.438698,1.5237391695821343,45.83393249928798,0.0094790181444359,136177,1388483,42.33744,0.701763,0.0
1388467,024923.24+004353.0,23.427055398133568,0.026226001517049,-99.0,-1.7167648472044896,0.0719807542242607,0.2662129551989095,42.346868,0.731408,024923.24+004353.0,1.184241829837716,45.3080559169387,0.0219866269137511,44.59624868789751,0.0219866269137511,-23.664068644084658,1.623305082321167,21.04102,1.184241829837716,45.3080559169387,0.0219866269137511,136195,1388467,42.346868,0.731408,0.0
1388442,024929.19-002104.3,20.97553680649869,0.0005192424072042,-99.0,0.4374205344796333,0.0005298614664029,3.018146953452216,42.37164677082574,-0.3511959547359945,024929.19-002104.3,1.431831709336279,46.654003412541314,0.0017880106380196,45.94219618350012,0.0017880106380196,-26.462140093363356,18.44862937927246,18.832163,1.431831709336279,46.654003412541314,0.0017880106380196,136221,1388442,42.37164677082574,-0.3511959547359945,0.0
1388413,024935.46+004144.4,22.87277943766704,0.0184995270980525,-99.0,-0.8824085344881736,0.0188712628064495,0.275597107192059,42.397784,0.695685,024935.46+004144.4,1.9744527216623362,46.110270070251396,0.035116619890406,45.53981412898951,0.0172377728520665,-25.79453733159169,2.400273084640503,20.232302,1.9744527216623362,46.110270070251396,0.035116619890406,136258,1388413,42.397784,0.695685,0.0
1388412,024935.55-001336.8,21.81707478778933,0.0076811758304273,-99.0,-1.4434639880310165,0.0327837437452495,0.2759418413376776,42.398154,-0.226911,024935.55-001336.8,1.4230410063627377,46.112387742188645,0.0057796561952656,45.40058051314745,0.0057796561952656,-25.519829048228,5.8695068359375,19.58547,1.4230410063627377,46.112387742188645,0.0057796561952656,136259,1388412,42.398154,-0.226911,0.0
1388390,024939.57+000700.2,21.27262854674468,0.0,-99.0,-1.6575710203579082,0.0,0.2840940166930615,42.414912,0.116744,024939.57+000700.2,0.5643425917920363,45.223425442897174,0.0076540721453319,44.51161821385598,0.0076540721453319,-23.299465185021337,5.783180236816406,19.79772,0.5643425917920363,45.223425442897174,0.0076540721453319,136282,1388390,42.414912,0.116744,0.0
1388389,024939.57-001157.8,22.82071262083124,0.0323041793387979,-99.0,-1.7990435825840785,0.0695860394780132,0.2319048671901115,42.414908,-0.199406,024939.57-001157.8,1.2966379660492109,45.593040500557606,0.0207903266956428,44.881233271516415,0.0207903266956428,-24.645057333752455,2.009916305541992,20.315147,1.2966379660492109,45.593040500557606,0.0207903266956428,136283,1388389,42.414908,-0.199406,0.0
1388366,024944.09+003317.3,21.895568070303803,0.0062797839245831,-99.0,-1.6120234289669266,0.0309489129315992,0.2944172634972984,42.433737,0.554831,024944.09+003317.3,1.4794239979787442,46.116093996411955,0.0065907681307528,45.40428676737076,0.0065907681307528,-25.630517272416615,6.042523384094238,19.563295,1.4794239979787442,46.116093996411955,0.0065907681307528,136307,1388366,42.433737,0.554831,0.0
1388340,024948.62+005152.8,22.36943137546209,0.0133751782154867,0.406155633164823,-1.437286626230715,0.0534537865016577,0.6069389092955298,42.452608,0.86469,024948.62+005152.8,0.658662713144597,45.12301026280172,0.006252992870273,44.41120303376053,0.006252992870273,-23.043967980352637,4.607806205749512,20.502443,0.658662713144597,45.12301026280172,0.006252992870273,136338,1388340,42.452608,0.86469,0.0
