i,object_id,sdss_name,z,log_lbol,log_lbol_err,log_tau_rest,log_tau_rest_err,log_sigma,log_sigma_err,log_jitter,magerrs_mean
93,1441874,000935.91-000610.0,3.0036614509254926,46.58107644929122,0.0047267159366839,1.4429308100045195,0.3005793234339515,[-1.04754952 -0.98441203 -1.15389303],[0.09977872 0.12118768 0.17104771],[-17.33145743  -9.19397059 -12.03996989],[0.13530873 0.11684072 0.12645337]
94,1441877,000934.34+001543.9,2.124138372601416,45.48745244496661,0.0252056803607629,1.7156099623276853,0.4352363303814907,[-0.36525849 -0.84039687 -0.33814077],[0.14203035 0.25383704 0.20555577],[-12.86056922 -16.60458636  -6.06440165],[0.21728141 0.22462864 0.18495443]
95,1441883,000933.34-005515.6,1.6689496038603802,45.47729290686961,0.0216224602577526,3.0411732924609645,0.5986812190103474,[-0.22479356 -0.2959941  -0.25036381],[0.26775639 0.27597096 0.27927707],[-13.55579602 -13.40466782 -11.33457366],[0.23012483 0.20851758 0.20612906]
96,1441884,000933.34+004414.7,0.9482761904784266,45.4904339934598,0.0075545104837893,1.422741700295594,0.2277531446833078,[-0.93984305 -0.96393739 -0.85675533],[0.07846718 0.1049859  0.13218012],[-12.52358639  -8.50700135 -16.31741003],[0.15946255 0.13642781 0.12779777]
97,1441885,000933.14-011326.1,0.6783839522497841,44.22736576193945,0.0273625434785138,3.210170303649676,0.7318095805489906,[-6.02467381 -0.26886569 -7.84957229],[0.78248965 1.10545574 1.17006581],[ -8.59821158 -12.86858912  -8.3296942 ],[0.20133099 0.19008399 0.19819581]
98,1441890,000931.33+010717.2,2.0674770306987664,45.8869373428463,0.0142732730572952,2.4902001163874177,0.4452030507088396,[-0.50073563 -0.57290089 -0.43871922],[0.18431785 0.18994199 0.19283366],[ -7.46001714 -11.88198224  -6.75990572],[0.1694197  0.16594323 0.15570957]
99,1441893,000931.22+004137.3,2.4077196007425195,45.880584716906704,0.0135162121224539,2.653590296237873,0.6574082432560868,[-0.66982936 -0.48557635 -0.33903423],[0.25297602 0.3178033  0.3524918 ],[-15.42540605  -8.97493482  -9.4647239 ],[0.22492927 0.19985935 0.17290733]
1,1441901,000929.42-010611.4,2.3943495556064764,45.864651826297504,0.0147423515959594,2.569385943083674,0.5345469024171041,[-0.50819035 -0.60388564 -0.5352125 ],[0.20368708 0.21714218 0.25030873],[ -2.01884338 -13.00190619 -14.64410441],[0.21461835 0.19939498 0.17137498]
2,1441902,000929.39-005327.5,2.04281243524919,45.54241575131631,0.0206505672908221,2.822588874983521,0.5511775897259454,[-0.47510827 -0.40301697 -0.49396012],[0.22274972 0.25531903 0.40602039],[-15.42165828  -2.14593731  -9.46855028],[0.25024573 0.21113004 0.1694196 ]
3,1441913,000927.61-010430.8,0.8069197636772547,45.15555257048515,0.0044013641710201,2.2880621252089988,0.3560915753577013,[-0.80889612 -0.91206236 -0.62018512],[0.11713017 0.14763793 0.15253532],[-14.73027111 -13.51445492  -5.95478978],[0.1839379  0.16051535 0.14145475]
4,1441914,000927.60+011055.7,1.6726467463992638,46.46185224166564,0.0035185377277962,2.7183241534747737,0.4808841580175029,[-0.81822964 -0.87512794 -1.04840687],[0.222946   0.22429316 0.23404936],[-16.82174918 -16.97875076  -7.12022672],[0.07247859 0.07541506 0.06836056]
5,1441915,000927.58-000908.0,2.435630188246066,45.88249176751101,0.0194029780832991,1.5048749544193925,0.5717554972021496,[-0.55787315 -0.76888708 -0.364572  ],[0.14626911 0.20197662 0.19140413],[-13.64798099 -13.35345213  -5.64722947],[0.22421151 0.19397851 0.15338007]
6,1441919,000927.37+004617.5,3.027129282990522,46.09074711784962,0.0371577088799099,3.3515200853488007,0.6566175114677641,[-0.32341652 -0.42721681 -0.32680981],[0.32507604 0.33361389 0.33949751],[ -6.3781608  -15.17830048  -1.40905354],[0.23117836 0.19678078 0.16864725]
7,1441927,000925.22-005602.9,3.155612706311543,46.56833861659421,0.01093497553207,2.313093426259353,0.4154434665848093,[-0.70670958 -0.60797601 -0.53903574],[0.16839938 0.18160394 0.18538488],[-16.22888639  -2.74441089  -7.71172933],[0.18779425 0.15593528 0.14706228]
8,1441928,000925.04+001657.2,0.6796161866210344,44.80554766828619,0.0161262743931089,2.844496077750627,0.6681875418946364,[-0.68749131 -0.63754799 -0.32643313],[0.25607849 0.34692077 0.31442724],[-11.29805053  -1.65004264  -7.47363472],[0.21692786 0.20603476 0.17868936]
9,1441935,000923.52-002117.3,1.4659578723832878,45.338348213196895,0.0176240445914004,0.2212952783432742,1.6009040730013198,[-0.6714057  -1.11134028 -1.17728293],[0.90151878 1.11959186 1.12085412],[ -7.43956438  -4.7408139  -15.3461979 ],[0.27465932 0.20547421 0.19140361]
10,1441941,000922.19+000555.6,1.993952857842792,45.98615180760447,0.0167474358095773,2.244577190477826,0.3041043550708984,[-0.5501519  -0.56416232 -0.5122715 ],[0.13562269 0.13935684 0.15283846],[-11.21422408  -2.70120214  -7.47735213],[0.15138421 0.14017911 0.13150706]
11,1441955,000920.01+005618.4,2.388511320680752,46.344251886289854,0.0037266569327698,2.849652430020946,0.5378055764604555,[-0.60579012 -0.6599706  -0.67508378],[0.25798324 0.25942633 0.26399512],[ -7.25104596 -11.83924518  -2.04436656],[0.1155903  0.10835936 0.1156801 ]
12,1441956,000918.72+010407.2,2.85237246298784,46.11958270151608,0.0122770930031741,-0.7108042700400586,0.7975419377816823,[-0.90596861 -0.72737457 -1.6660485 ],[0.26090132 0.36963538 0.68667394],[-11.07557035 -14.61537929 -11.34108623],[0.23297054 0.20239803 0.14576312]
13,1441961,000917.68-001344.8,1.5315285776328924,46.03371964251309,0.0108866049468652,2.202736324984277,0.3332493638312148,[-0.75965708 -0.83944409 -1.07657041],[0.13798865 0.14210621 0.1723323 ],[ -3.04521902  -2.5470705  -15.55414956],[0.12805336 0.11043438 0.11621319]
14,1441974,000914.72+002419.7,3.789327445379322,46.49086679961193,0.0180887593289433,0.964263428487724,0.3702690189794199,[-32.13260912  -0.83154854  -1.04567386],[0.60428309 0.8593946  0.86511612],[-16.83234332 -14.34685432 -12.5754558 ],[0.23542319 0.17927726 0.15087049]
15,1441976,000913.69+002216.6,1.764001538113126,45.70745334586387,0.0110048550744039,1.5267035461306522,0.2612444899550269,[-0.59442445 -0.58776581 -0.99102179],[0.09263551 0.12330883 0.18792952],[-16.18711154  -9.95766817 -17.18158228],[0.20836041 0.20972684 0.12556677]
16,1441977,000913.63-000112.6,0.6326331426633389,45.20635699677784,0.0127402323524137,1.6668000767632432,0.2507267172283896,[-0.70102544 -0.7536794  -0.88956332],[0.14272631 0.20279094 0.22060016],[-17.16626105  -6.69651274  -6.68047789],[0.21817936 0.17088247 0.12697369]
17,1441981,000912.90+000504.5,1.7525755849089328,47.1726507121608,0.0008339710467133,2.11131271717182,0.3072114225556739,[-1.26065001 -1.39333026 -1.56931221],[0.13746175 0.13902299 0.16035268],[ -4.64714691 -11.9194224   -3.17156992],[0.02653986 0.023557   0.02541001]
18,1441983,000912.69+010919.0,2.4684242881418887,46.763532932300464,0.0012728699292843,2.396873765985561,0.3687140164464522,[-0.8238598  -0.8870715  -0.90646823],[0.17270029 0.17444244 0.17684881],[-13.56941145 -11.38344805  -7.66606687],[0.07839111 0.06991109 0.06769884]
19,1441985,000912.58-002239.4,1.6864550676687462,45.46544148304026,0.0190487155204159,2.932538040535152,0.5421040499898053,[-0.5887194  -0.74209779 -0.33592018],[0.27442709 0.37839236 0.34886764],[  -9.51777212 -137.7677568   -10.90270324],[0.22506309 0.20720453 0.15963403]
20,1441987,000912.24+000613.6,1.951247617406224,45.48527562077548,0.0392162671055871,2.906482261708435,2.3353644854042592,[-12.62870611 -13.36062033 -24.03840118],[2.18435682 2.37004155 2.31921443],[ -6.57904271 -13.44907385  -7.06117316],[0.17562219]
21,1441988,000912.18+002413.3,2.502781238533188,47.26186098936178,0.0010329503060937,2.729921873519228,0.4483579760855125,[-0.57671755 -0.98067489 -0.90101668],[0.22657601 0.22835881 0.22982424],[-3.78128507 -3.23496293 -2.77770584],[0.04353641 0.03762136 0.04025653]
22,1441989,000912.08+005818.2,2.7004090984467903,46.54081135985793,0.0022630947141948,1.3215115031944715,0.2192903802147772,[-1.18828116 -1.15392796 -1.30652983],[0.08994321 0.12416714 0.25078103],[ -8.15164179  -5.97565716 -14.35128308],[0.13173703 0.11941189 0.13681342]
23,1441997,000910.85+004028.6,1.7931897171503466,46.41047089422758,0.0059153010162162,2.839190606881512,0.417208473891518,[-0.61198753 -0.56617677 -0.70998959],[0.20185782 0.20288077 0.20576948],[-45.66109719 -16.73971153  -2.35511555],[0.09052093 0.08909538 0.07683649]
24,1441998,000910.85+001509.1,2.0123317275180503,45.54345308599291,0.0292485860384914,2.4437944910582097,0.7217382550239915,[-0.31173869 -0.61990717 -0.27465591],[0.24714612 0.44650598 0.31461446],[ -6.13092019 -11.22808122 -11.81965495],[0.26363287 0.25079122 0.19210275]
25,1441999,000910.74+001713.1,1.3806283024206445,45.57059789279242,0.0079941109228656,1.4626504756440335,0.3206033546995616,[-0.52816622 -0.55723737 -0.83662583],[0.12419737 0.1706494  0.22159616],[-11.20581404 -10.06687751  -7.54087041],[0.21234209 0.18685004 0.13221228]
26,1442000,000910.20-001231.3,2.15452123461778,45.94269808278971,0.0092265983379071,3.2577551625138743,0.6111532267728401,[-0.32259994 -0.40716996 -0.23966444],[0.29797534 0.30367684 0.30533105],[-11.22559509  -2.19012736  -7.5188682 ],[0.18458779 0.16855145 0.14985958]
27,1442008,000909.16-000159.6,1.4978728048288117,45.70739909827505,0.0093253736138407,1.5991871078251558,0.4201748865599342,[-0.85298172 -0.63692543 -0.63884439],[0.12965442 0.16831059 0.18883997],[-10.43043133  -2.32806836 -16.60968053],[0.19205823 0.17721743 0.14341275]
28,1442017,000906.93+003252.7,2.674393132058765,46.41436055886814,0.0064959219198534,2.133025932578743,0.3430276586572507,[-0.76505266 -0.72461024 -0.80084282],[0.13692802 0.14505563 0.16276148],[ -9.43093551 -10.13160129  -3.8050947 ],[0.15571964 0.13909612 0.12516984]
29,1442018,000906.36+005919.8,1.669881340763441,45.09488938666308,0.0882061441802051,2.137591787691944,0.3558659992841052,[-0.56214157 -0.65885633 -0.45064641],[0.14197964 0.16574716 0.1828924 ],[-12.87273391  -8.58310236  -2.06118938],[0.23676049 0.22214947 0.17267765]
30,1442019,000906.06+005431.9,0.7152534092288713,45.1603899233095,0.004534684950773,1.924010722935176,0.1930906332461988,[-0.65394152 -0.72260096 -1.73826705],[0.07132065 0.07726498 0.56975294],[-17.09719099 -16.64998655  -1.66125395],[0.16855271 0.15482603 0.13834417]
31,1442020,000905.73+003730.1,3.1383602260080843,46.33722870720053,0.0100852546873397,3.070018815908188,0.6659993622511364,[-1.20436127 -1.69071445 -0.60078646],[0.31191734 0.5607707  0.38783986],[-10.43164359 -12.980172   -15.79372515],[0.18827037 0.16496528 0.11126718]
32,1442021,000905.36-001126.6,1.1801303024686844,45.786951718941765,0.0068991151962158,2.543649791143798,0.3516858141089385,[-0.66257481 -0.79827633 -0.8231459 ],[0.17359602 0.17925105 0.18885886],[ -8.81601086 -13.83298143  -2.90759969],[0.11389476 0.09540167 0.09860713]
33,1442023,000904.41-004332.7,1.8279060072453208,46.74312631130977,0.0023344699215073,2.040661694237558,0.4281241925459871,[-0.83963491 -0.93237819 -1.47102709],[0.1537291  0.18950521 0.30571338],[ -9.25785995  -2.21285253 -10.51186456],[0.05232898 0.04522461 0.02332921]
34,1442030,000902.63+002638.5,2.517564144091315,46.11822545138845,0.0062810609884458,2.8342534531544614,0.583301615031875,[-1.45588958 -1.5463045  -0.66667265],[0.39713915 0.59795706 0.53545276],[ -2.30584714  -2.51150773 -10.51558674],[0.1826698  0.16068974 0.14470251]
35,1442033,000902.33-004458.1,0.9476897476431284,45.83456510080351,0.0030349447708282,2.1885577866997705,0.42757538460155,[-0.7385444  -0.94252447 -0.8654816 ],[0.14998417 0.18660337 0.22690545],[-15.1212502   -2.12416074  -7.09070547],[0.11593803 0.06863261 0.03942904]
37,1442038,000901.84+001146.6,1.04338413293144,45.67263837696902,0.0054061454772735,3.195316814459192,0.5983707407394532,[-0.32564088 -0.35692574 -0.37613153],[0.28594808 0.28754626 0.28888912],[ -3.10855598  -8.55557972 -10.56330995],[0.10798715 0.09165696 0.10707746]
38,1442041,000901.01-000306.7,0.7121475163740058,45.29114574856164,0.0126398516871368,2.82637935827608,0.3449790175239098,[-0.4631457  -0.46447469 -0.40956992],[0.16660126 0.16720704 0.16827187],[-14.54584994 -16.87362997  -3.18621371],[0.08340551 0.08299737 0.08729561]
39,1442045,000859.88-010850.7,0.7085562261223379,44.45187555707369,0.0169645094857777,3.674948930815941,0.7234762658277258,[-0.04703954 -0.65008478 -0.41942283],[0.32530057 0.38603408 0.37609626],[-12.75840019  -8.19284903 -16.89825113],[0.20904008 0.22885706 0.15980265]
40,1442047,000859.18+011351.1,0.2868245587515347,45.34498615672286,0.001759971399192,2.2417289081528,0.2040176037303347,[-0.96467588 -1.0942474  -0.61652748],[0.08946203 0.09303943 0.10622147],[-9.99636435 -3.44898668 -1.94395823],[0.04139895 0.03434286 0.03117507]
41,1442051,000857.59+004636.4,2.4766993003343187,46.058439073222814,0.0092123925043736,1.0688932726853606,0.8825337687386295,[-0.80207698 -1.15012448 -3.31964474],[0.12815574 0.36580391 0.82307444],[-16.83300799 -14.34404546  -5.54872209],[0.21633251 0.19386511 0.14343013]
42,1442053,000856.88-010344.5,0.8704542790244431,44.42331387938207,0.0466821164059396,0.2488709724392145,2.178550586289364,[-207.00290653 -226.91757111 -207.08188489],[1.97845259 2.19384942 2.14661121],[ -7.44881547 -13.40079111  -6.67774261],[0.19600309 0.1952081 ]
43,1442059,000855.52-005050.3,2.2085440470123685,45.80422610672472,0.0160945880378626,-3.425251575775923,0.6526816906572066,[-0.32446216 -0.81375085 -0.5267229 ],[0.0374271  0.06847109 0.09577075],[ -3.17431635 -16.52853215 -13.53353995],[0.22236788 0.1778829  0.166705  ]
44,1442067,000854.64+005446.3,2.1135831515572887,45.71079164365832,0.022372473322946,2.995212510994022,0.6050961742457566,[-0.7177446  -0.91791719 -0.48540109],[0.24181978 0.31609814 0.30974885],[-12.60426635  -8.62052344 -16.32013247],[0.25054577 0.2240778  0.1754352 ]
45,1442069,000854.34-002000.3,2.1426496045008747,45.81155862763347,0.0133274472930153,1.8365986151390767,0.2399066761772242,[-0.57959349 -0.53832427 -0.5146248 ],[0.14009213 0.18079967 0.2079145 ],[-11.31085126  -5.94182908  -7.49960056],[0.22723324 0.20613736 0.16095695]
46,1442079,000852.05-002739.9,0.8793459791133869,44.97667627611099,0.013089718696932,2.765492199993261,0.3349699054573039,[-0.39387434 -0.38067713 -0.37979325],[0.15422115 0.15560784 0.15797916],[-15.12648809  -2.72372299 -16.15060649],[0.14035369 0.13111581 0.14319281]
47,1442080,000851.76-004447.3,2.46883642826621,45.87617619362496,0.012207665774774,0.6985249102097673,0.4237787031545071,[-0.47612933 -0.65978781 -2.24656379],[0.15300638 0.23818909 0.74123129],[ -7.13164886 -17.22090964  -7.1161362 ],[0.18841893 0.17289912 0.12884679]
48,1442084,000850.12+001204.7,2.121381898442127,46.35546269885222,0.0037418365375039,1.4590741091265502,0.2240785460787475,[-0.72681346 -0.70384129 -1.09693885],[0.08255493 0.1023371  0.1955047 ],[-11.10489955  -9.58987866 -16.41600839],[0.18669814 0.15880313 0.14081   ]
49,1442087,000849.73-001640.9,2.058758315089777,45.4855002130288,0.0371284579787527,2.109145655243513,0.3170956435803891,[-0.41481189 -0.371257   -0.14548348],[0.12785848 0.13643658 0.14075998],[-6.9192009  -9.65979633 -8.87101121],[0.20053498 0.20458072 0.1787686 ]
50,1442094,000848.44-000717.7,1.5672623926982376,46.00593644216139,0.0104462857412741,1.7820009337765277,0.3501418231767935,[-0.72487635 -0.95656094 -0.8281777 ],[0.12708887 0.17043309 0.17243027],[-15.88814862  -2.58129895  -7.25549338],[0.18356794 0.1565306  0.12819554]
51,1442095,000847.88-001656.9,0.7179043178518655,45.08697453562471,0.0051359102641512,1.3828822722492309,0.2226263961529944,[-0.70069108 -0.87614425 -0.65663597],[0.07295971 0.10258767 0.1287893 ],[-15.88093969          nan  -2.74629068],[0.16936036 0.14065989 0.11965975]
52,1442097,000847.66+001713.3,1.6684472174761296,45.75063943077891,0.009422640431854,2.100624829483145,0.9461841102757405,[-1.13791647 -0.78185842 -0.89419686],[0.3213784  0.43500191 0.50607913],[-16.8358668  -14.34278475  -5.16308439],[0.18440259 0.19044363 0.14750095]
53,1442098,000847.58-001949.1,2.86073637428038,46.582856852003815,0.0033975168545268,1.9931558470866968,0.393830453192433,[-0.84982458 -0.73345518 -0.83355396],[0.16386786 0.17450515 0.18469261],[ -1.83283148  -8.14864515 -11.44612398],[0.13949346 0.12723457 0.11619503]
54,1442102,000846.79+003412.0,0.8897513700764561,45.19232963319666,0.0085620407782869,2.742311773984064,0.3721516859001799,[-0.36138862 -0.36256894 -0.28730732],[0.15911522 0.1626844  0.16429755],[-12.87708991  -8.2508729   -4.66827999],[0.17290519 0.1476448  0.13924319]
55,1442103,000846.69+001725.4,1.6876343306096542,46.4026733377187,0.0056650269241771,2.696969738346467,0.4208797860783857,[-0.7808897  -0.81603642 -0.90556519],[0.18099333 0.18506079 0.18697464],[-14.29093496 -11.96523557  -8.62860714],[0.11539572 0.09536083 0.07190925]
56,1442104,000846.31+011055.2,1.086913341567943,45.541735215124966,0.0081739446062236,2.247951329570949,0.2808620547468382,[-0.67523372 -0.65084594 -0.5531699 ],[0.11504484 0.12233792 0.13979785],[ -3.6143388  -12.95626365 -14.64084286],[0.16272091 0.13973753 0.14384754]
57,1442110,000845.93-005502.7,2.382798665320171,45.874021923834455,0.0144400166400764,1.4533492828419718,0.4234730427950808,[-0.95565026 -0.9270273  -0.49589064],[0.22217203 0.31960959 0.33391078],[-14.01674156  -7.91103196 -14.33282499],[0.22458783 0.20520639 0.17174685]
58,1442111,000845.56+000531.0,0.8591915517692732,44.56679451468538,0.0494644273006201,1.8753543004910067,1.2967515226740904,[-0.54320367 -1.12453759 -1.20576831],[0.33832248 0.60226383 0.63829353],[-10.26716306  -9.07425493 -16.54419654],[0.17956094 0.20337815 0.1736885 ]
59,1442113,000844.97-004445.5,1.1084809360960033,45.14439049082266,0.013245635332133,1.919665197521367,0.7805508214490411,[-0.62306083 -6.75530336 -0.18114799],[0.33377747 1.00684502 0.47862547],[ -8.82842477  -7.68054941 -14.46083877],[0.17819485 0.15874525 0.14460961]
60,1442115,000844.73+011004.0,1.4397381650556145,45.6400931397258,0.0077114175303378,2.8423613304015367,0.4794571266214491,[-0.61707346 -0.71705059 -0.58923754],[0.21516814 0.23046118 0.23869069],[ -6.56633231 -16.7137018   -2.28617929],[0.21448023 0.16670429 0.15253554]
61,1442116,000844.72-010135.4,2.2924801467817777,46.03096849632873,0.010380764101189,1.146310295705547,0.2788147176421333,[-0.81061999 -0.89160989 -0.79689596],[0.12952754 0.20531403 0.22375529],[-15.88606186  -2.44918352  -7.28539507],[0.20750062 0.18213949 0.15556182]
62,1442117,000844.70+002550.5,2.1150254903407566,46.73406139914989,0.0060563313357242,2.037925915250451,0.3464681735602591,[-0.79539318 -0.96123276 -0.83930614],[0.1512022  0.16445571 0.17192297],[-25.29342737  -2.8786509   -8.08224173],[0.07640383 0.06707804 0.06045906]
63,1442120,000844.19-000156.7,1.935377145972896,44.94377155918226,0.1070735228076884,2.340103672928898,2.1633273979772403,[-2.64763626 -3.01121014 -3.83471303],[1.82446029 2.02410383 2.02967166],[-12.70408669 -12.3188725   -7.68172607],[0.18288194]
64,1442121,000844.16-010241.4,0.586674183059649,45.16730322452828,0.0157231005712219,2.701933624968761,0.4356665495877505,[-0.53486944 -0.60638395 -0.72158537],[0.18182741 0.18778755 0.19220067],[ -2.82051156 -17.29878111  -2.4928487 ],[0.15160264 0.12622775 0.10841583]
